favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
21,Twitter for iPhone,Good food and great fellowship this morning at the @JboroUnlimited Economic Development breakfast. I always enjoy t… https://t.co/pvVJt2UCxi,,FALSE,Tue May 01 13:55:17 +0000 2018,1,9.91315E+17,pos
85,Twitter Web Client,Agriculture is Arkansas' #1 industry &amp; plays a vital role in our economy. Thank you to all of our farmers &amp; rancher… https://t.co/BsrWhvB2FE,,FALSE,Wed Nov 29 22:28:59 +0000 2017,30,9.35999E+17,pos
17,Twitter for iPhone,I’m looking forward to joining @SeemaCMS for an announcement and media availability at the State Capitol this morni… https://t.co/pJEREHpwzT,,FALSE,Mon Mar 05 16:45:23 +0000 2018,12,9.70702E+17,pos
23,Twitter Web Client,"The Roach family of Trumann has contributed much to Arkansas with its conveyor manufacturing. Today, Veterans Helpi… https://t.co/jBFci7IYCf",,FALSE,Mon Jun 18 21:24:09 +0000 2018,4,1.00882E+18,pos
183,Twitter for iPhone,"Great to be live in studio with @FoxandFriends this morning! Thanks to Brian @Kilmeade, @AinsleyEarhardt and… https://t.co/ikAFSDwlBY",,FALSE,Mon Feb 05 12:01:26 +0000 2018,30,9.60484E+17,pos
78,Twitter Web Client,"Agriculture is Arkansas' largest industry. Our ag producers are creative, resilient, efficient, &amp; hardworking indiv… https://t.co/AeuTLXNdM3",,FALSE,Tue Mar 20 21:31:23 +0000 2018,28,9.7621E+17,pos
44,Twitter for iPhone,Great to see Arkansas students learning to code at an early age! Keep it up! #ARKidsCanCode #CSEdWeek https://t.co/6aXAY5d6bJ,,FALSE,Tue Dec 05 19:32:01 +0000 2017,12,9.38129E+17,pos
179,Twitter Web Client,Today at the Governor's Mansion we honored 10 Arkansas couples who have been married longer than any other. I.B. an… https://t.co/3FNsSdlSvD,,FALSE,Tue Feb 20 22:32:02 +0000 2018,34,9.66078E+17,pos
24,Twitter for iPhone,Thanks to the @friendsoftheMRS  for all the volunteer hours in building the High Bank &amp; Indian Point scenic access… https://t.co/ehUlju9M1S,,FALSE,Fri Apr 20 21:08:49 +0000 2018,7,9.87438E+17,pos
116,Twitter Web Client,Have a blessed Sunday! https://t.co/j6rFKU9yKv,,FALSE,Sun Oct 07 13:03:19 +0000 2018,7,1.04892E+18,pos
178,Twitter for iPhone,Today’s Supreme Court ruling in MasterPiece Cakeshop v Colorado Civil Rights Commission found that the Commission s… https://t.co/wsMq1GnsMT,,FALSE,Mon Jun 04 21:07:19 +0000 2018,28,1.00375E+18,pos
70,Twitter Web Client,I’m delighted by the most recent @ARHumanServices report showing an historic decrease of $22M in total Medicaid spe… https://t.co/CRewGcG8ab,,FALSE,Tue Jul 31 18:05:10 +0000 2018,24,1.02436E+18,pos
34,Twitter for iPhone,Great meeting with @HHSGov Secretary Alex Azar (@SecAzar) and CMS Administrator Seema Verma (@SeemaCMS) this aftern… https://t.co/4G9ONOQvll,,FALSE,Sun Feb 25 20:21:44 +0000 2018,8,9.67857E+17,pos
130,Twitter for iPhone,Enjoying being back home on the Square in Bentonville as the Boy Scouts retire the flag with honors.  The yellow bu… https://t.co/dFZexJS2ZO,,FALSE,Fri Jul 06 22:32:38 +0000 2018,21,1.01536E+18,pos
174,Twitter for iPhone,Have a great Sunday. https://t.co/0KzBxzc5wV,,FALSE,Sun Nov 12 14:42:20 +0000 2017,30,9.29721E+17,pos
19,Twitter Web Client,I am excited to see Arkansans signing up for the 15th Annual Blue &amp; You Fitness Challenge and enjoy fun competition… https://t.co/o4wOllrwIV,,FALSE,Mon Feb 12 23:29:45 +0000 2018,5,9.63193E+17,pos
46,Twitter Web Client,"I'm proud to claim April as National “Distracted Driving Awareness Month"". Thanks @ARTrucking for the “Focus. Drive… https://t.co/G8ZWPtgacH",,FALSE,Mon Apr 02 21:13:26 +0000 2018,18,9.80916E+17,pos
37,Twitter Web Client,It was my honor to join the brave men and women at the Annual @ARStatePolice Awards this afternoon. I'm thankful fo… https://t.co/62CZAsiP5E,,FALSE,Wed Jun 13 23:14:26 +0000 2018,5,1.00704E+18,pos
22,Twitter Web Client,The bright students I met at the EAST Initiative Cyber Security Training on Monday are the future of cyber security… https://t.co/3krFE29xO5,,FALSE,Tue Jan 30 21:38:37 +0000 2018,9,9.58454E+17,pos
57,Twitter Web Client,Have a peaceful Sunday! https://t.co/hoOsWiJcYv,,FALSE,Sun Mar 18 13:58:37 +0000 2018,8,9.75371E+17,pos
28,Twitter Web Client,Great start to our fall coding tour at @GenoaCentral School District this afternoon. I'm excited to see their empha… https://t.co/n7IJgTCA6L,,FALSE,Tue Sep 04 19:36:57 +0000 2018,7,1.03706E+18,pos
56,Twitter Web Client,"Dr. Nate Smith &amp; I rolled up our sleeves for a flu shot this morning, &amp; I encourage all Arkansans to do the same. A… https://t.co/6QJbmPK9AU",,FALSE,Fri Oct 12 16:16:22 +0000 2018,10,1.05078E+18,pos
21,Twitter Web Client,Thanks to all of you who came out for my town hall meeting in El Dorado this afternoon. Great questions! I apprecia… https://t.co/XptICc6yG0,,FALSE,Wed May 09 19:32:08 +0000 2018,3,9.94299E+17,pos
16,Twitter for iPhone,"@johnnyrice22 Thanks Coach for letting us play b-ball at NLR High.  Of course, memories came back about NLR beating… https://t.co/jt5vZlsQaR",johnnyrice22,FALSE,Fri Jun 01 17:27:48 +0000 2018,1,1.0026E+18,pos
50,Twitter for iPhone,Substantive discussion about the future of agriculture and trade in the U.S. Delighted to highlight the importance… https://t.co/csujzhkiHX,,FALSE,Sat Feb 24 20:21:39 +0000 2018,16,9.67495E+17,pos
76,Twitter for iPhone,Nothing better than cold peaches on a hot day! Thanks to Jamison Orchards for hosting my third stop today. Glad to… https://t.co/6Yj3LUvaLM,,FALSE,Mon Aug 06 20:23:04 +0000 2018,19,1.02656E+18,pos
6,Twitter Web Client,I had a great time on the @NWACC campus in Bentonville at the last meeting on my October town hall tour. The member… https://t.co/oftFMPMAEM,,FALSE,Wed Oct 31 19:32:45 +0000 2018,0,1.05772E+18,pos
70,Twitter for iPhone,Discussing the cuisine at the 75th annual Gillett Coon Supper.  I was here over 39 years ago in 1986.  Still raisin… https://t.co/AfCUYpWc1o,,FALSE,Sun Jan 14 01:52:30 +0000 2018,6,9.52358E+17,pos
71,Twitter for iPhone,Have a good Sunday. https://t.co/DSgULuKz2E,,FALSE,Sun Dec 10 14:20:21 +0000 2017,9,9.39862E+17,pos
118,Twitter Web Client,Have a peaceful Sunday! https://t.co/l9HG9hMaKY,,FALSE,Sun Sep 09 12:58:08 +0000 2018,12,1.03877E+18,pos
25,Twitter Web Client,Great to see @coachHUTCHCRAFT and the Guy-Perkins State Championship team this morning. Coach Hutchcraft was recent… https://t.co/fl8wBalnc3,,FALSE,Thu Apr 12 22:48:00 +0000 2018,10,9.84564E+17,pos
64,Twitter for iPhone,"Special thanks to DHS, DCFS, DYS &amp; the Arkansas General Assembly for your support in helping provide gifts to these… https://t.co/tS7DPMhsoI",,FALSE,Thu Dec 14 00:07:41 +0000 2017,11,9.41097E+17,pos
48,Twitter Web Client,I'm very impressed with Hill Farm Elementary’s implementation of the R.I.S.E Program! Their 5th Grade students read… https://t.co/9MGcJcpmmU,,FALSE,Fri Mar 09 22:08:18 +0000 2018,11,9.72233E+17,pos
0,Twitter for iPhone,@sylviacbrown @_AEDCE Arkansas will absolutely designate the allotted number of Opportunity Zones.,sylviacbrown,FALSE,Sun Mar 25 23:22:45 +0000 2018,0,9.7805E+17,pos
20,Twitter for iPhone,"I'll be on @Cheddar live from the floor of the @NYSE at 9:10a CT talking Arkansas job growth, our coding initiative… https://t.co/IUkW9JJ9yQ",,FALSE,Mon Feb 05 14:54:24 +0000 2018,6,9.60527E+17,pos
69,Twitter Web Client,(1/2) #USMCA is good news for AR &amp; AR farmers. The agreement will enable our agricultural producers to continue tra… https://t.co/HSe3DFiql9,,FALSE,Mon Oct 01 21:37:21 +0000 2018,11,1.04688E+18,pos
565,Twitter for iPhone,Congratulations to @mrBobbyBones on the release of 'Fail Until You Don't.' He writes of dusting himself off after d… https://t.co/1KpxCkZFQg,,FALSE,Mon Jul 09 23:33:52 +0000 2018,35,1.01647E+18,pos
138,Twitter Web Client,"Today &amp; everyday, we gratefully honor those who have given their all so that freedom may shine brightly for another… https://t.co/YKW5DFtIwt",,FALSE,Mon May 28 13:37:54 +0000 2018,31,1.0011E+18,pos
23,Twitter Web Client,Great to be with you in Fort Smith today! I appreciate @ARMuniLeague's leadership and all you do for our state. Tha… https://t.co/TdgZdj7vZk,,FALSE,Fri Jan 12 20:54:35 +0000 2018,7,9.5192E+17,pos
76,Twitter Web Client,"The @UAPB_Baseball complex, named for @toriihunter48, one of the best baseball players to come out of Arkansas, is… https://t.co/Z58vE0aJDf",,FALSE,Fri Aug 31 19:43:17 +0000 2018,18,1.03561E+18,pos
55,Twitter Web Client,"I knew this regulatory review would be a challenge for our agencies, but I also recognized the importance of doing… https://t.co/bTUtpqv5qU",,FALSE,Wed Sep 05 20:27:34 +0000 2018,18,1.03744E+18,pos
38,Twitter Web Client,I wrapped up my 2018 Ag Tour earlier this week. It was an incredibly productive 2 days that provided me the opportu… https://t.co/2CILLYIwxW,,FALSE,Thu Aug 09 19:32:25 +0000 2018,9,1.02764E+18,pos
348,Twitter for iPhone,The President’s decision to appoint me to the Council of Governors is an honor for me and the state. With key milit… https://t.co/XFZefD3IIG,,FALSE,Fri Jul 13 01:14:31 +0000 2018,53,1.01758E+18,pos
11,Twitter Web Client,"Great visit with @Bridgestone this morning, a great partner in Prescott and Russellville. https://t.co/umDQEGhZsV",,FALSE,Mon Nov 06 15:44:07 +0000 2017,2,9.27562E+17,pos
57,Twitter Web Client,I appreciate @POTUS’s initiative to address the opioid crisis while strengthening proven treatments for opioid &amp; ot… https://t.co/g5vKdqg93l,,FALSE,Mon Mar 19 19:55:22 +0000 2018,18,9.75823E+17,pos
58,Twitter for iPhone,Great to be in Jonesboro this morning for the Arkansas Annual Rice Meeting. Arkansas is the number one rice produci… https://t.co/pJCw6wThbP,,FALSE,Mon Feb 19 20:08:51 +0000 2018,14,9.6568E+17,pos
64,Twitter Web Client,"Enjoyed selling Arkansas to the Manufacturing Summit today.  Thanks @Walmart
#MadeinUSA #WalmartOpenCall https://t.co/macW8nO8AT",,FALSE,Wed Jun 13 14:25:25 +0000 2018,14,1.00691E+18,pos
88,Twitter Web App,Have a blessed Sunday! https://t.co/gzzf2mu1wK,,FALSE,Sun Sep 02 13:34:03 +0000 2018,21,1.03625E+18,pos
68,Twitter for iPhone,"2/2 ...would harm AR exports, including our agricultural commodities, that depend upon world markets.  Monday, I wi… https://t.co/8dnsEBtxaI",,FALSE,Fri Jun 01 23:07:14 +0000 2018,21,1.00269E+18,pos
112,Twitter Web App,Have a blessed Sunday! https://t.co/6vOpHBHTfJ,,FALSE,Sun Aug 19 13:47:19 +0000 2018,12,1.03118E+18,pos
0,Twitter for iPhone,@NWAHenry Good stuff!  Thanks for being there.,NWAHenry,FALSE,Wed Nov 22 03:56:00 +0000 2017,0,9.33182E+17,pos
36,Twitter for iPhone,.@AreaDevelopment ranks #ArkansasInc ➡️ 16th in Top States for Doing Business ➡️ 8th in Business Incentive Programs… https://t.co/e1tO6s7yrP,,FALSE,Thu Dec 07 18:53:53 +0000 2017,22,9.38844E+17,pos
16,Twitter Web Client,"LIVE at 11:00: Governor Hutchinson, @ArkansasEDC and @AerojetRdyne officials make an announcement related to operat… https://t.co/1ShpesWn3e",,FALSE,Wed Aug 15 15:49:48 +0000 2018,2,1.02976E+18,pos
32,Twitter for iPhone,Fantastic being on the Spring River at the Bigger’s B&amp;B as I go to 2 rural high schools today to promote computer s… https://t.co/vOduswtrnc,,FALSE,Tue Apr 17 13:03:10 +0000 2018,0,9.86229E+17,pos
31,Twitter Web Client,"Great read from @nhhorton, who explains why Arkansas’s work requirement reporting rules ""are anything but onerous,""… https://t.co/vhXuWzcCXW",,FALSE,Thu Aug 23 20:34:42 +0000 2018,16,1.03273E+18,pos
133,Twitter Web Client,Have a blessed Sunday! https://t.co/vaKD1NaZx8,,FALSE,Sun Nov 04 13:38:46 +0000 2018,17,1.05908E+18,pos
65,Twitter for iPhone,Congrats to our Attorney General and Boyce on such a wonderful addition.  Beautiful girl! https://t.co/tJERbZKXLB,,FALSE,Mon Jul 30 19:44:36 +0000 2018,4,1.02402E+18,pos
47,Twitter for iPhone,Lee Rudofsky has been an invaluable asset to not only the Attorney General’s Office but to the state as a whole as… https://t.co/HCsnnNatuP,,FALSE,Wed Jul 11 21:35:52 +0000 2018,10,1.01716E+18,pos
119,Twitter Web Client,Have a good Sunday! https://t.co/FkXm7JFFkg,,FALSE,Sun Jan 21 14:28:36 +0000 2018,22,9.55085E+17,pos
56,Twitter Web Client,The First Lady and I were delighted and humbled to host the Arkansas Leadership Prayer Breakfast this morning at th… https://t.co/FRDz2F1oyy,,FALSE,Thu Feb 22 20:32:57 +0000 2018,9,9.66773E+17,pos
49,Twitter Web Client,Thanks to all those who came out for my town hall meeting in Jonesboro this evening. It was great to hear your inpu… https://t.co/L8C45aLGYm,,FALSE,Wed May 02 00:49:24 +0000 2018,11,9.9148E+17,pos
61,Twitter Web Client,The USS Little Rock made Navy history for being commissioned alongside the vessel for which it was named. I’m proud… https://t.co/ArQStd6uEw,,FALSE,Tue Dec 19 19:37:44 +0000 2017,18,9.43204E+17,pos
95,Twitter Web Client,"Today is National Intern Day, which also is the day members of the Governor's Intern Class of '18 celebrated the en… https://t.co/SJdQePcahN",,FALSE,Thu Jul 26 22:28:06 +0000 2018,12,1.02261E+18,pos
13,Twitter Web Client,Great to be in Carroll Co. for the grand opening of the Connect Four Industrial Maintenance Program. This partnersh… https://t.co/gp1KN4WADQ,,FALSE,Mon Oct 01 16:39:57 +0000 2018,2,1.0468E+18,pos
35,Twitter Web Client,"Pleased to appoint JD Neeley to the Arkansas Game and Fish Commission. His love for the outdoors, experience as a b… https://t.co/FNqcru2sUJ",,FALSE,Mon Jul 02 16:26:50 +0000 2018,13,1.01382E+18,pos
50,Twitter Web Client,I applaud the Senate and House for their approval of the DHS appropriation bill on the first vote in each chamber.… https://t.co/KLWg07YwHb,,FALSE,Wed Mar 07 23:36:32 +0000 2018,12,9.7153E+17,pos
209,Twitter Web Client,I have authorized the deployment of 2 Black Hawks and 10 @arkansasguard personnel to support search and rescue effo… https://t.co/6O7vs4mgr4,,FALSE,Thu Oct 11 21:48:03 +0000 2018,44,1.0505E+18,pos
93,Twitter for iPhone,Have a great Sunday. https://t.co/VLOoL77ukF,,FALSE,Sun Nov 19 14:44:05 +0000 2017,19,9.32258E+17,pos
34,Twitter Web Client,Pleased to proclaim May as Arkansas Egg Month. The egg and poultry industry represents one of the largest sectors o… https://t.co/uRELZ9aJnl,,FALSE,Tue May 15 20:04:56 +0000 2018,15,9.96482E+17,pos
11,Twitter Web Client,"Here is my weekly radio column on ""Lifting + Handle = Father, Son Success""
https://t.co/eRGNbTTVP5",,FALSE,Fri Jun 15 21:43:20 +0000 2018,5,1.00774E+18,pos
41,Twitter for iPhone,Great crowd in Jonesboro for the Kansas City BBQ Society sanctioned contest.  Fantastic festival promoting downtown… https://t.co/8p9myQAZkW,,FALSE,Sat Sep 29 22:02:05 +0000 2018,5,1.04616E+18,pos
161,Twitter for iPhone,"Proud of the @AStateRedWolves in fighting so hard in a great basketball game against Indiana, broadcast on Big Ten… https://t.co/OfihMAY74H",,FALSE,Thu Nov 23 01:58:56 +0000 2017,18,9.33515E+17,pos
37,Twitter Web Client,"(2/2) I have consistently said that the first goal of these negotiations should be to ""do no harm"" &amp; I am pleased t… https://t.co/idlnWLWT2E",,FALSE,Mon Oct 01 21:38:25 +0000 2018,15,1.04688E+18,pos
6,Twitter Web Client,"LIVE: Governor Hutchinson speaks at the launch of @LumoXchange, a tech startup with @VentureCenter’s FinTech progra… https://t.co/JjnAKUKyCN",,FALSE,Wed Jun 06 22:03:12 +0000 2018,0,1.00448E+18,pos
67,Twitter for iPhone,So very proud of our @ARFirstLady sharing her passion to fight child abuse at the International Symposium in Huntsv… https://t.co/puZJo8vl3g,,FALSE,Tue Mar 20 13:51:19 +0000 2018,12,9.76094E+17,pos
37,Twitter Web Client,"Yesterday, I was proud to share the great work our state is doing in computer science at the Governor’s 2018… https://t.co/GCsLdnHySo",,FALSE,Wed Apr 04 21:30:39 +0000 2018,9,9.81645E+17,pos
9,Twitter Web Client,This morning I had the privilege of attending the Arkansas American Legion 100th Annual Convention. It is always a… https://t.co/s2WKWKcO2i,,FALSE,Fri Jun 22 22:10:42 +0000 2018,0,1.01028E+18,pos
114,Twitter Web Client,Have a peaceful Sunday! https://t.co/MLmBaFX8B2,,FALSE,Sun Jul 22 13:19:48 +0000 2018,11,1.02102E+18,pos
89,Twitter Web Client,Today I share my office with the newly elected 2018 Girls State Governor — Lizzy Bermudez. Congratulations to all 2… https://t.co/KwsEFwNmuC,,FALSE,Thu May 31 17:31:15 +0000 2018,15,1.00224E+18,pos
18,Twitter Web Client,"There’s a lot great news to share from across the state, &amp; today I was delighted to spend some time w/ Harrison Rot… https://t.co/rptSzrxFGq",,FALSE,Thu Jul 12 22:04:39 +0000 2018,3,1.01753E+18,pos
251,Twitter Web Client,Misinformation has continued to spread across social media this week that a satanic statue has been placed on the s… https://t.co/3l8MbBWojz,,FALSE,Fri Aug 24 20:39:22 +0000 2018,79,1.03309E+18,pos
25,Twitter for iPhone,LIVE: Governor Hutchinson speaks at the National School Choice Week Rally at the Arkansas State Capitol:… https://t.co/28ltqxDdzK,,FALSE,Wed Jan 24 17:40:12 +0000 2018,8,9.5622E+17,pos
32,Twitter Web Client,I'm hosting 5 town halls over the next 2 weeks because there's nothing more important than hearing from you. Your q… https://t.co/TGmGEnt86f,,FALSE,Wed Oct 10 20:57:47 +0000 2018,12,1.05013E+18,pos
188,Twitter for iPhone,Great to see Woody Williams tossing the coin at the start of #SuperBowlLII! I had the pleasure of hosting Woody in… https://t.co/caUY3yghI2,,FALSE,Sun Feb 04 23:36:47 +0000 2018,30,9.60296E+17,pos
55,Twitter Web Client,"A visit to Highland HS was a great way to begin the last day of my Spring CS Tour. In only a year, Highland's compu… https://t.co/j7Zu71LDXm",,FALSE,Tue Apr 17 16:27:13 +0000 2018,13,9.8628E+17,pos
9,Twitter Web Client,"I am looking forward to yet another opportunity to speak with, listen to, &amp; answer questions from Arkansans at each… https://t.co/XpGabkyUFg",,FALSE,Fri Oct 12 20:14:15 +0000 2018,2,1.05084E+18,pos
22,Twitter Web Client,I applaud the @ArkEnvFed for recognizing the importance of environmental protections that are also friendly to busi… https://t.co/GOHn7gXXtu,,FALSE,Thu Oct 04 15:33:18 +0000 2018,15,1.04787E+18,pos
156,Twitter Web Client,Have a peaceful Sunday! https://t.co/GiYAc0XsQg,,FALSE,Sun Apr 29 13:17:17 +0000 2018,25,9.90581E+17,pos
54,Twitter for iPhone,It is inspiring to see faithful Americans waiting outside the Pulaski County Election Commission early voting site… https://t.co/PcYaxOZJWo,,FALSE,Mon Nov 05 19:10:00 +0000 2018,6,1.05952E+18,pos
41,Twitter Web Client,"Earlier this year, Arkansas’ list of those waiting for childcare vouchers had grown to more than 2,000. Today, the… https://t.co/OXIBhRWMbY",,FALSE,Tue Aug 21 21:09:11 +0000 2018,14,1.03201E+18,pos
28,Twitter for iPhone,A lot of enthusiasm in Cabot tonight! https://t.co/S98z0mg0aL,,FALSE,Sun Mar 18 01:15:39 +0000 2018,2,9.75179E+17,pos
235,Twitter Web Client,"I'm humbled by the kind words from our @POTUS, @realDonaldTrump, about my leadership in Arkansas. I'm grateful for… https://t.co/Tw7GYgGbxy",,FALSE,Thu Feb 22 23:05:08 +0000 2018,40,9.66811E+17,pos
8,Twitter for iPhone,"@JohnBoozman I enjoyed it!   Great group of interns. Bright, energetic and want to make a difference.",JohnBoozman,FALSE,Tue Jun 05 20:50:26 +0000 2018,0,1.0041E+18,pos
71,Twitter Web Client,"Welcomed the Librarian of Congress, Dr. Carla Hayden @LibnOfCongress, &amp; @repFrenchHill to the Governor’s Mansion to… https://t.co/MnqvBWD2sF",,FALSE,Fri Jun 29 18:00:49 +0000 2018,13,1.01276E+18,pos
135,Twitter Web App,Have a blessed Sunday! https://t.co/Y6jFCD3rbo,,FALSE,Sun Sep 16 13:32:53 +0000 2018,21,1.04132E+18,pos
62,Twitter for iPhone,In Harrison for the Lendel Thomas b-ball classic. These two young ladies from Wynne represent the spirit of competi… https://t.co/IZHU3NvLKA,,FALSE,Fri Dec 29 20:24:14 +0000 2017,4,9.46839E+17,pos
22,Twitter Web Client,You can view Governor Hutchinson's State of the State Address to the 91st General Assembly LIVE at 12:30:… https://t.co/6sggswrYks,,FALSE,Mon Feb 12 18:05:44 +0000 2018,14,9.63112E+17,pos
36,Twitter Web Client,Congrats to the companies recognized at the Governor's Awards for Excellence in Global Trade! Trade is vital for AR… https://t.co/wnaWPI0KMD,,FALSE,Wed May 30 20:14:04 +0000 2018,7,1.00192E+18,pos
68,Twitter Web Client,Great day for NE Arkansas! I was delighted to be a part of the Nucor Steel Arkansas ribbon cutting in Hickman this… https://t.co/aZSmTDoXgz,,FALSE,Thu Apr 12 22:00:18 +0000 2018,25,9.84552E+17,pos
117,Twitter for iPhone,"We have done this before, and the technical support of the @arkansasguard will add to our nation’s security at an i… https://t.co/6bgveUZ5Mo",,FALSE,Thu Apr 05 18:39:50 +0000 2018,59,9.81965E+17,pos
42,Twitter Web Client,I enjoyed being with you all today. Great things are happening in Magnolia and on the SAU campus! Thanks for having… https://t.co/ju9YcIM8lU,,FALSE,Thu Jan 18 22:32:53 +0000 2018,7,9.54119E+17,pos
191,Twitter Web Client,Have a blessed day! https://t.co/KEosTpauuw,,FALSE,Sun Mar 11 14:06:53 +0000 2018,19,9.72836E+17,pos
263,Twitter for iPhone,Last night I was on the Spavinaw Creek near Gravette.   This wonderful stream flowed through our old farm growing u… https://t.co/WH1COf9Uzf,,FALSE,Tue Jan 23 15:22:32 +0000 2018,19,9.55823E+17,pos
4,Twitter for iPhone,"@johnbrummett John, your are a lot smarter and fairer than your latest analysis of job growth.",johnbrummett,FALSE,Fri May 04 21:27:31 +0000 2018,0,9.92516E+17,pos
55,Twitter Web Client,June is Arkansas Dairy Month! With agriculture being one of our state's top economic industries we must continue to… https://t.co/ec4rHcTgTT,,FALSE,Tue Jun 12 21:23:20 +0000 2018,13,1.00665E+18,pos
28,Twitter Web Client,It's my pleasure to appoint this slate of trustees to serve on the boards of our universities. I'm confident each w… https://t.co/YPf6uEGXwv,,FALSE,Sat Jan 13 00:09:25 +0000 2018,3,9.51969E+17,pos
55,Twitter Web Client,"Great to have Conway, Arkansas native @KrisAllen back home today for a great cause to raise money for Leukemia and… https://t.co/ZCQWbDQWVw",,FALSE,Thu Apr 26 19:24:13 +0000 2018,21,9.89586E+17,pos
34,Twitter for iPhone,"John William ""Sunshine"" Sonny Payne was an Arkansas Treasure. I had the pleasure of meeting him at the King Biscuit… https://t.co/9IRc4CCGE1",,FALSE,Sun Feb 11 21:27:55 +0000 2018,11,9.628E+17,pos
40,Twitter Web Client,It's great to be in Alma to celebrate the unveiling of the Kick Start Alma Strategic Plan. Alma is a key part of AR… https://t.co/74Xdve91yL,,FALSE,Mon May 07 16:49:26 +0000 2018,19,9.93533E+17,pos
45,Twitter Web Client,"I’m pleased to join the launch of @LumoXchange, a tech startup in The Venture Center’s FinTech program. Lumo built… https://t.co/vt6QCShctM",,FALSE,Thu Jun 07 01:34:34 +0000 2018,16,1.00454E+18,pos
88,Twitter Web Client,"Today there are fewer Arkansans on Medicaid than when I took office in January 2015, while our state's population c… https://t.co/fW3CvG0qxb",,FALSE,Thu Jan 04 20:05:13 +0000 2018,17,9.49009E+17,pos
15,Twitter Web Client,Great start to my spring coding tour this afternoon in Heber Springs! @HSHSPANTHERS are really excited about comput… https://t.co/vVFVBNyzv6,,FALSE,Fri Mar 30 21:35:41 +0000 2018,4,9.79835E+17,pos
87,Twitter for iPhone,Today we honor those who courageously rose to answer our nation’s call. Thank you for your service. #VeteransDay2017 https://t.co/pyxUguyUKS,,FALSE,Sat Nov 11 18:50:26 +0000 2017,20,9.29421E+17,pos
102,Twitter Web Client,Have a blessed day! https://t.co/uXxD9EfdEF,,FALSE,Sun Feb 11 14:50:22 +0000 2018,19,9.627E+17,pos
39,Twitter for iPhone,It was an honor to contribute to the oral history archives for the @Sept11Memorial this morning. It’s been more tha… https://t.co/wTeJNDNgs8,,FALSE,Tue Feb 06 15:05:41 +0000 2018,6,9.60892E+17,pos
94,Twitter Web Client,Dr. Sarah Moore &amp; Kathy McFetridge offer years of experience and training that will enhance the mission of the Stat… https://t.co/ptz1SpyQrL,,FALSE,Thu Jul 05 21:12:18 +0000 2018,31,1.01498E+18,pos
21,Twitter Web Client,Last coding tour stop today was at @malvern_AR_HS​. Their students and teachers are doing fantastic work designing… https://t.co/FOHB4EB4XR,,FALSE,Fri Apr 06 18:37:29 +0000 2018,7,9.82326E+17,pos
116,Twitter Web Client,"Arkansas continues to lead the way in computer science. The progress students have made has been remarkable, and I’… https://t.co/zB4Kh6vxWB",,FALSE,Tue Mar 06 17:19:51 +0000 2018,43,9.71073E+17,pos
47,Twitter for iPhone,Happy 100th Birthday to former Speaker of the @ArkansasHouse Lloyd McCuiston! Thank you for all you've done for our… https://t.co/nH1HjZH3US,,FALSE,Mon Mar 26 19:33:40 +0000 2018,8,9.78354E+17,pos
47,Twitter Web Client,Another class of top-notch graduates from the Delta Leadership Institute ensures that we will continue to improve l… https://t.co/irO1PelfBv,,FALSE,Mon Jul 30 21:49:53 +0000 2018,5,1.02405E+18,pos
35,Twitter Web Client,There are few things more important than education &amp; setting our students up for success. Today I had the pleasure… https://t.co/1AdUYIXfaT,,FALSE,Thu Sep 13 16:17:49 +0000 2018,10,1.04027E+18,pos
24,Twitter for iPhone,"I’m on @1037TheBuzz now with Tommy, @DavidBazzel, @RogerScottBUZZ and @RJHawk. Lots to talk about this morning. Tun… https://t.co/RD5hxtCDL2",,FALSE,Wed Jan 24 13:32:05 +0000 2018,5,9.56158E+17,pos
87,Twitter Web Client,Congratulations to Dawn McLain of North Little Rock Middle School for receiving the Milken Educator Award. Her cont… https://t.co/lrqAOqA7yx,,FALSE,Thu Feb 15 22:04:20 +0000 2018,17,9.64259E+17,pos
100,Twitter for iPhone,Arkansas’ population has topped the 3 million mark! This is a significant milestone and great news for our state an… https://t.co/jtCSshNekY,,FALSE,Thu Dec 21 17:29:10 +0000 2017,29,9.43896E+17,pos
55,Twitter Web Client,Congratulations to Intimidator/Spartan Mowers for breaking ground on its new facility in Batesville! Pleased that c… https://t.co/atP1Kjwxdk,,FALSE,Wed May 30 21:56:42 +0000 2018,9,1.00195E+18,pos
61,Twitter Web Client,"Excited to join the @BankoftheOzarks to announce their expansion of a new 36,761 sq. ft facility in downtown Ozark.… https://t.co/P4UQuXiJQL",,FALSE,Thu Apr 19 21:25:48 +0000 2018,20,9.8708E+17,pos
97,Twitter Web Client,Welcome back to school! I hope that everyone has a great start to an amazing school year! https://t.co/FwY7UOevpm,,FALSE,Mon Aug 13 16:27:00 +0000 2018,24,1.02904E+18,pos
14,Twitter for iPhone,"@ArkansasBlog Max, your assumptions are rediculous.    Besides that they are flat wrong.  But don’t let that get in… https://t.co/sFxuXH9cyO",ArkansasBlog,FALSE,Tue Sep 18 01:56:51 +0000 2018,4,1.04187E+18,pos
95,Twitter Web Client,"This week at the Capitol, the students from Springdale FIRST Robotics demonstrated the robots they built. Impressiv… https://t.co/HSB41zmDue",,FALSE,Thu Nov 30 23:01:37 +0000 2017,26,9.3637E+17,pos
